Student_ID,Sex,Race-Ethnicity,Eco_Dis,Program,Course,Predicted_Grade,Project_Grade,Final_Grade,2020_indicator,Final Grade > Project Grade,Final Grade > Predicted Grade,Final Grade > Both,Final Grade <Both,Moved to Below Passing
3089,F,H,1,DIPLOMA,"SPANISH B, HL",6,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
3089,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3089,F,H,1,DIPLOMA,"HISTORY, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
3089,F,H,1,DIPLOMA,"MATHEMATICS, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3089,F,H,1,DIPLOMA,"MUSIC, SL",5,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
3089,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2386,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2386,F,H,1,DIPLOMA,"SPANISH B, HL",7,5,6,1,TRUE,FALSE,FALSE,FALSE,FALSE
2386,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2386,F,H,1,DIPLOMA,"HISTORY, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2386,F,H,1,DIPLOMA,"MATHEMATICS, SL",3,4,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2386,F,H,1,DIPLOMA,"MUSIC, SL",5,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2386,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,3,1,TRUE,TRUE,TRUE,FALSE,FALSE
3027,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
3027,F,H,0,DIPLOMA,"SPANISH B, SL",7,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
3027,F,H,0,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
3027,F,H,0,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
3027,F,H,0,DIPLOMA,"MATHEMATICS, SL",2,2,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
3027,F,H,0,DIPLOMA,"DANCE, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
3027,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
2929,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2929,F,H,1,DIPLOMA,"SPANISH B, HL",7,7,7,1,FALSE,FALSE,FALSE,FALSE,FALSE
2929,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2929,F,H,1,DIPLOMA,"HISTORY, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2929,F,H,1,DIPLOMA,"MATHEMATICS, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2929,F,H,1,DIPLOMA,"THEATRE, SL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2929,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6167,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
6167,F,H,1,DIPLOMA,"SPANISH B, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
6167,F,H,1,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
6167,F,H,1,DIPLOMA,"BIOLOGY, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
6167,F,H,1,DIPLOMA,"MATH.STUDIES, SL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
6167,F,H,1,DIPLOMA,"MUSIC, HL",4,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
6167,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE
2967,M,B,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2967,M,B,1,DIPLOMA,"SPANISH B, SL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2967,M,B,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2967,M,B,1,DIPLOMA,"HISTORY, HL",0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2967,M,B,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2967,M,B,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2078,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2078,F,H,0,DIPLOMA,"SPANISH B, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2078,F,H,0,DIPLOMA,"HISTORY, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2078,F,H,0,DIPLOMA,"BIOLOGY, HL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2078,F,H,0,DIPLOMA,"MATHEMATICS, SL",1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2078,F,H,0,DIPLOMA,"MUSIC, SL",5,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2078,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6190,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6190,M,H,1,DIPLOMA,"SPANISH B, SL",6,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
6190,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6190,M,H,1,DIPLOMA,"HISTORY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6190,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6190,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1848,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
1848,F,H,1,DIPLOMA,"SPANISH B, HL",4,6,5,1,FALSE,TRUE,FALSE,FALSE,FALSE
1848,F,H,1,DIPLOMA,"HISTORY, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1848,F,H,1,DIPLOMA,"BIOLOGY, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1848,F,H,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1848,F,H,1,DIPLOMA,"THEATRE, SL",5,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
1848,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2296,M,H,1,COURSE,"ENGLISH A: Language and Literature, HL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2296,M,H,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2296,M,H,1,COURSE,"HISTORY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2296,M,H,1,COURSE,"BIOLOGY, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2296,M,H,1,COURSE,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2289,F,W,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2289,F,W,1,DIPLOMA,"SPANISH AB INITIO., SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2289,F,W,1,DIPLOMA,"HISTORY, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2289,F,W,1,DIPLOMA,"BIOLOGY, SL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2289,F,W,1,DIPLOMA,"MATH.STUDIES, SL",3,4,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2289,F,W,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
2202,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2202,F,H,0,DIPLOMA,"SPANISH B, SL",7,6,5,1,FALSE,FALSE,FALSE,TRUE,FALSE
2202,F,H,0,DIPLOMA,"HISTORY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2202,F,H,0,DIPLOMA,"BIOLOGY, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2202,F,H,0,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2202,F,H,0,DIPLOMA,"FILM, HL",3,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2202,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2087,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2087,M,H,1,DIPLOMA,"SPANISH B, HL",4,5,5,1,FALSE,TRUE,FALSE,FALSE,FALSE
2087,M,H,1,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2087,M,H,1,DIPLOMA,"BIOLOGY, SL",1,3,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
2087,M,H,1,DIPLOMA,"MATHEMATICS, SL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2087,M,H,1,DIPLOMA,"MUSIC, SL",4,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2087,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2088,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",6,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2088,M,H,1,DIPLOMA,"SPANISH B, SL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2088,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
2088,M,H,1,DIPLOMA,"HISTORY, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2088,M,H,1,DIPLOMA,"MATH.STUDIES, SL",3,5,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2088,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2293,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2293,F,H,1,DIPLOMA,"SPANISH B, SL",6,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2293,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2293,F,H,1,DIPLOMA,"HISTORY, HL",1,3,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
2293,F,H,1,DIPLOMA,"MATH.STUDIES, SL",1,4,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2293,F,H,1,DIPLOMA,"DANCE, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2293,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2322,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2322,M,H,1,DIPLOMA,"SPANISH B, SL",6,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2322,M,H,1,DIPLOMA,"HISTORY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2322,M,H,1,DIPLOMA,"BIOLOGY, HL",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2322,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,5,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2322,M,H,1,DIPLOMA,"MUSIC, SL",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2322,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2512,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2512,F,H,1,DIPLOMA,"SPANISH B, SL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2512,F,H,1,DIPLOMA,"HISTORY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2512,F,H,1,DIPLOMA,"BIOLOGY, HL",1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2512,F,H,1,DIPLOMA,"MATH.STUDIES, SL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2512,F,H,1,DIPLOMA,"FILM, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2512,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2327,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2327,M,H,1,DIPLOMA,"SPANISH AB INITIO., SL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2327,M,H,1,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2327,M,H,1,DIPLOMA,"BIOLOGY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2327,M,H,1,DIPLOMA,"MATHEMATICS, SL",5,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2327,M,H,1,DIPLOMA,"MUSIC, SL",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2327,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2206,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2206,F,H,1,DIPLOMA,"SPANISH B, HL",7,5,6,1,TRUE,FALSE,FALSE,FALSE,FALSE
2206,F,H,1,DIPLOMA,"HISTORY, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2206,F,H,1,DIPLOMA,"BIOLOGY, SL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2206,F,H,1,DIPLOMA,"MATHEMATICS, SL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2206,F,H,1,DIPLOMA,"MUSIC, SL",5,4,3,1,FALSE,FALSE,FALSE,TRUE,FALSE
2206,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2310,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2310,M,H,1,DIPLOMA,"SPANISH B, SL",6,6,5,1,FALSE,FALSE,FALSE,TRUE,FALSE
2310,M,H,1,DIPLOMA,"HISTORY, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2310,M,H,1,DIPLOMA,"BIOLOGY, HL",2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2310,M,H,1,DIPLOMA,"MATH.STUDIES, SL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2310,M,H,1,DIPLOMA,"FILM, SL",2,4,4,1,FALSE,TRUE,FALSE,FALSE,FALSE
2310,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,3,1,TRUE,TRUE,TRUE,FALSE,FALSE
3111,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
3111,F,H,1,DIPLOMA,"SPANISH B, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
3111,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
3111,F,H,1,DIPLOMA,"HISTORY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3111,F,H,1,DIPLOMA,"MATH.STUDIES, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3111,F,H,1,DIPLOMA,"MUSIC, SL",4,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
3111,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2487,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2487,F,H,1,DIPLOMA,"SPANISH B, HL",7,7,7,1,FALSE,FALSE,FALSE,FALSE,FALSE
2487,F,H,1,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2487,F,H,1,DIPLOMA,"BIOLOGY, SL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2487,F,H,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2487,F,H,1,DIPLOMA,"DANCE, HL",4,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2487,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3569,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
3569,M,H,1,DIPLOMA,"SPANISH AB INITIO., SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
3569,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,2,1,1,FALSE,FALSE,FALSE,TRUE,FALSE
3569,M,H,1,DIPLOMA,"HISTORY, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3569,M,H,1,DIPLOMA,"MATH.STUDIES, SL",3,3,2,1,FALSE,FALSE,FALSE,TRUE,FALSE
3569,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2933,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE
2933,F,H,1,DIPLOMA,"SPANISH B, HL",7,6,6,1,FALSE,FALSE,FALSE,FALSE,FALSE
2933,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,5,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2933,F,H,1,DIPLOMA,"HISTORY, HL",6,5,4,1,FALSE,FALSE,FALSE,TRUE,FALSE
2933,F,H,1,DIPLOMA,"MATHEMATICS, SL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
2933,F,H,1,DIPLOMA,"VISUAL ARTS, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2933,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,3,1,TRUE,TRUE,TRUE,FALSE,FALSE
2311,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2311,F,H,0,DIPLOMA,"SPANISH B, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2311,F,H,0,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2311,F,H,0,DIPLOMA,"HISTORY, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2311,F,H,0,DIPLOMA,"BIOLOGY, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2311,F,H,0,DIPLOMA,"MATH.STUDIES, SL",2,5,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2311,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
4182,F,B,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
4182,F,B,0,DIPLOMA,"SPANISH B, SL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
4182,F,B,0,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4182,F,B,0,DIPLOMA,"HISTORY, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
4182,F,B,0,DIPLOMA,"MATH.STUDIES, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4182,F,B,0,DIPLOMA,"FILM, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4182,F,B,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2314,F,W,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2314,F,W,0,DIPLOMA,"SPANISH B, SL",4,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2314,F,W,0,DIPLOMA,"HISTORY, HL",5,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2314,F,W,0,DIPLOMA,"BIOLOGY, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2314,F,W,0,DIPLOMA,"MATHEMATICS, SL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2314,F,W,0,DIPLOMA,"THEATRE, SL",6,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE
2314,F,W,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
2935,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2935,M,H,1,DIPLOMA,"SPANISH B, SL",5,6,5,1,FALSE,FALSE,FALSE,FALSE,FALSE
2935,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
2935,M,H,1,DIPLOMA,"HISTORY, HL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2935,M,H,1,DIPLOMA,"BIOLOGY, HL",2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2935,M,H,1,DIPLOMA,"MATHEMATICS, SL",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2935,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4785,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
4785,F,H,1,DIPLOMA,"SPANISH B, SL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
4785,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4785,F,H,1,DIPLOMA,"HISTORY, HL",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4785,F,H,1,DIPLOMA,"MATH.STUDIES, SL",3,4,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
4785,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6095,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
6095,M,H,1,DIPLOMA,"SPANISH B, SL",7,7,6,1,FALSE,FALSE,FALSE,TRUE,FALSE
6095,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6095,M,H,1,DIPLOMA,"HISTORY, HL",3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
6095,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6095,M,H,1,DIPLOMA,"MUSIC, HL",3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6095,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2107,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2107,M,H,1,DIPLOMA,"SPANISH B, HL",7,7,7,1,FALSE,FALSE,FALSE,FALSE,FALSE
2107,M,H,1,DIPLOMA,"HISTORY, HL",6,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2107,M,H,1,DIPLOMA,"BIOLOGY, SL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2107,M,H,1,DIPLOMA,"MATHEMATICS, SL",5,6,4,1,FALSE,FALSE,FALSE,TRUE,FALSE
2107,M,H,1,DIPLOMA,"FILM, SL",4,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
2107,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",5,2,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
9161,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
9161,F,H,0,DIPLOMA,"SPANISH AB INITIO., SL",5,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE
9161,F,H,0,DIPLOMA,"HISTORY, HL",4,4,3,1,FALSE,FALSE,FALSE,TRUE,TRUE
9161,F,H,0,DIPLOMA,"BIOLOGY, HL",4,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
